file_name,formula,energy,bandgap,type,space_group_symbol,space_group_number,num_atoms,harvest_mode
Ba2LiIn(SnO2)2_id4045_E-4.01.cif,Ba2LiIn(SnO2)2,-4.0114,1.473,Semiconductor,Ibam,72,40,THERMAL
KBaO4_id4245_E-4.01.cif,KBaO4,-4.0107,1.83,Semiconductor,Pban,50,24,THERMAL
Ba3Sr2O6_id658_E-4.01.cif,Ba3Sr2O6,-4.0105,0.0,Metal,P-6,174,11,THERMAL
Ga3TeS3_id3867_E-4.01.cif,Ga3TeS3,-4.0102,1.518,Semiconductor,P6_3mc,186,14,THERMAL
Li3ZnSiS8_id4231_E-4.00.cif,Li3ZnSiS8,-4.0048,0.341,Semiconductor,P-43m,215,13,THERMAL
BAs24_id4262_E-4.00.cif,BAs24,-4.0046,0.006,Metal,I432,211,50,THERMAL
SnSb_id2505_E-4.00.cif,SnSb,-4.004,0.0,Metal,P6_3/mmc,194,4,THERMAL
NaO2_id4016_E-4.00.cif,NaO2,-4.0027,1.048,Semiconductor,I4_1/acd,142,48,THERMAL
NaSnP3_id3816_E-4.00.cif,NaSnP3,-4.0003,1.141,Semiconductor,Amm2,38,10,THERMAL
KScZnInTeSeS_id506_E-4.00.cif,KScZnInTeSeS,-3.9996,0.548,Semiconductor,P2_1/m,11,14,THERMAL
K4Ti4BeBN12_id725_E-4.00.cif,K4Ti4BeBN12,-3.9993,1.178,Semiconductor,P4/mcc,124,44,THERMAL
LiScAl2Ga2(TeO2)2_id1846_E-4.00.cif,LiScAl2Ga2(TeO2)2,-3.9991,0.0,Metal,I222,23,24,THERMAL
SbAs4_id928_E-4.00.cif,SbAs4,-3.9987,1.067,Semiconductor,Pca2_1,29,20,THERMAL
Ba2Ge3Sb2As_id3339_E-4.00.cif,Ba2Ge3Sb2As,-3.9975,0.0,Metal,Pbam,55,16,THERMAL
Na2MgAlZn2Se2(SO5)2_id4897_E-4.00.cif,Na2MgAlZn2Se2(SO5)2,-3.9965,2.729,Semiconductor,P3_121,152,60,THERMAL
GaSi2Ge_id940_E-4.00.cif,GaSi2Ge,-3.9954,0.035,Metal,I-42d,122,16,THERMAL
Ge_id1592_E-3.99.cif,Ge,-3.994,0.0,Metal,Cmm2,35,12,THERMAL
TiGa4_id4341_E-3.99.cif,TiGa4,-3.9938,0.0,Metal,Ccce,68,20,THERMAL
Si5Ge2_id2923_E-3.99.cif,Si5Ge2,-3.9928,0.0,Metal,Pnn2,34,28,THERMAL
S_id4047_E-3.99.cif,S,-3.9922,0.246,Semiconductor,Pbca,61,8,THERMAL
LiZnO5_id2607_E-3.99.cif,LiZnO5,-3.9921,2.447,Semiconductor,I4_1/a,88,56,THERMAL
SnSbAs2P2SeS5N_id2317_E-3.99.cif,SnSbAs2P2SeS5N,-3.9919,0.349,Semiconductor,P2/c,13,52,THERMAL
Li2Al(SbS2)2_id4258_E-3.99.cif,Li2Al(SbS2)2,-3.9914,0.688,Semiconductor,P4nc,104,36,THERMAL
Sb4TeS2_id4917_E-3.99.cif,Sb4TeS2,-3.9908,0.061,Semiconductor,I-42d,122,28,THERMAL
Ti7Al13_id1909_E-3.99.cif,Ti7Al13,-3.9904,0.0,Metal,P6,168,20,THERMAL
Li3Mg3CS3_id3460_E-3.99.cif,Li3Mg3CS3,-3.9894,2.599,Semiconductor,P6_3/m,176,20,THERMAL
Ba4(SnAs)3_id874_E-3.99.cif,Ba4(SnAs)3,-3.9884,0.0,Metal,I-43d,220,40,THERMAL
LiAlSi6O13_id2417_E-3.99.cif,LiAlSi6O13,-3.9852,2.845,Semiconductor,P1,1,42,THERMAL
SbAs21Se_id123_E-3.98.cif,SbAs21Se,-3.9827,0.0,Metal,P2/c,13,46,THERMAL
GaSiGe2_id429_E-3.98.cif,GaSiGe2,-3.9821,0.0,Metal,P3_121,152,12,THERMAL
Na4O3_id4395_E-3.98.cif,Na4O3,-3.9819,0.0,Metal,I-43d,220,28,THERMAL
S_id521_E-3.98.cif,S,-3.9809,0.0,Metal,Pbca,61,8,THERMAL
Ca3(NO3)2_id2697_E-3.98.cif,Ca3(NO3)2,-3.9804,0.561,Semiconductor,Cmce,64,44,THERMAL
K3Li2Cd2Ga3Sb6P6(SO2)6_id2784_E-3.98.cif,K3Li2Cd2Ga3Sb6P6(SO2)6,-3.9798,0.781,Semiconductor,P321,150,40,THERMAL
KCdPO18_id2587_E-3.98.cif,KCdPO18,-3.9787,0.005,Metal,P2_1,4,42,THERMAL
GaSe2_id2551_E-3.98.cif,GaSe2,-3.977,1.022,Semiconductor,P-42_1m,113,6,THERMAL
LiGeSbO18_id823_E-3.97.cif,LiGeSbO18,-3.9743,0.0,Metal,P1,1,42,THERMAL
SrMgAsP(SeS)2_id4293_E-3.97.cif,SrMgAsP(SeS)2,-3.9742,0.028,Metal,Pnma,62,32,THERMAL
NO20_id780_E-3.97.cif,NO20,-3.973,0.408,Semiconductor,Pc,7,42,THERMAL
BAs12_id1703_E-3.97.cif,BAs12,-3.9712,1.549,Semiconductor,I432,211,26,THERMAL
ZnN3_id1302_E-3.97.cif,ZnN3,-3.9711,0.22,Semiconductor,Fm-3m,225,16,THERMAL
NaAsO48_id1527_E-3.97.cif,NaAsO48,-3.9695,0.195,Semiconductor,P-3,147,50,THERMAL
SeN_id196_E-3.97.cif,SeN,-3.9682,0.035,Metal,Pn-3m,224,12,THERMAL
Sb_id1656_E-3.97.cif,Sb,-3.9678,0.171,Semiconductor,Ia-3,206,56,THERMAL
Na8GeP2S4(NO4)2_id2820_E-3.97.cif,Na8GeP2S4(NO4)2,-3.9672,2.439,Semiconductor,P1,1,50,THERMAL
K2CaSi4SnO4_id175_E-3.97.cif,K2CaSi4SnO4,-3.9662,0.0,Metal,I4_1/a,88,48,THERMAL
TeAs2_id1874_E-3.97.cif,TeAs2,-3.9659,0.273,Semiconductor,I4_1/a,88,24,THERMAL
Sc7Cd2_id4119_E-3.96.cif,Sc7Cd2,-3.9645,0.0,Metal,Pmna,53,18,THERMAL
LiAsP_id3926_E-3.96.cif,LiAsP,-3.9612,0.01,Metal,Pca2_1,29,12,THERMAL
Li3ZnSiSe4_id1809_E-3.96.cif,Li3ZnSiSe4,-3.9607,1.891,Semiconductor,P-43m,215,9,THERMAL
K2Ga2As(P3S)2_id4071_E-3.96.cif,K2Ga2As(P3S)2,-3.9589,0.0,Metal,P4_322,95,52,THERMAL
TeO20_id2491_E-3.96.cif,TeO20,-3.9586,0.475,Semiconductor,Pc,7,42,THERMAL
Sc2Cd_id4327_E-3.96.cif,Sc2Cd,-3.9572,0.0,Metal,P2_12_12_1,19,12,THERMAL
Sb2TeAs2P_id95_E-3.96.cif,Sb2TeAs2P,-3.9552,0.379,Semiconductor,P2/c,13,12,THERMAL
Sn_id2316_E-3.95.cif,Sn,-3.9537,0.0,Metal,I4/mmm,139,8,THERMAL
CaSb_id2018_E-3.95.cif,CaSb,-3.953,0.0,Metal,P6_3/mmc,194,4,THERMAL
MgAl4ZnSO10_id21_E-3.95.cif,MgAl4ZnSO10,-3.9504,2.657,Semiconductor,I4,79,34,THERMAL
Ti3Be2B_id1203_E-3.95.cif,Ti3Be2B,-3.9502,0.0,Metal,P6_422,181,18,THERMAL
Sn_id2624_E-3.95.cif,Sn,-3.9478,0.0,Metal,Aem2,39,8,THERMAL
CaZn3Si3P4_id407_E-3.95.cif,CaZn3Si3P4,-3.9456,0.16,Semiconductor,Pm-3n,223,22,THERMAL
K3ScN7_id4635_E-3.94.cif,K3ScN7,-3.9436,1.027,Semiconductor,Pm-3n,223,22,THERMAL
KZnSiO3_id3574_E-3.94.cif,KZnSiO3,-3.9426,2.024,Semiconductor,P3_221,154,18,THERMAL
GeSe_id1523_E-3.94.cif,GeSe,-3.9417,0.0,Metal,P4/m,83,8,THERMAL
Zn2O3_id1585_E-3.94.cif,Zn2O3,-3.9403,1.032,Semiconductor,Pbcn,60,20,THERMAL
Sc2O19_id677_E-3.94.cif,Sc2O19,-3.9396,1.539,Semiconductor,Pc,7,42,THERMAL
AlZn2GaBSbS3NO_id2030_E-3.94.cif,AlZn2GaBSbS3NO,-3.9381,1.206,Semiconductor,Cc,9,44,THERMAL
S_id1121_E-3.94.cif,S,-3.9378,1.992,Semiconductor,P23,195,12,THERMAL
CaMg2Se3S2_id1645_E-3.94.cif,CaMg2Se3S2,-3.9376,0.613,Semiconductor,C2,5,32,THERMAL
ZnGaN_id2885_E-3.94.cif,ZnGaN,-3.937,0.0,Metal,P6_222,180,9,THERMAL
AlSi_id3359_E-3.94.cif,AlSi,-3.9367,0.0,Metal,P2_1,4,8,THERMAL
KGe3S3N_id3420_E-3.94.cif,KGe3S3N,-3.9364,1.402,Semiconductor,P2_1/m,11,16,THERMAL
InSbTeS_id4006_E-3.93.cif,InSbTeS,-3.9336,0.0,Metal,P4_2/ncm,138,16,THERMAL
Sn3Te4_id2694_E-3.93.cif,Sn3Te4,-3.9333,0.598,Semiconductor,P-42m,111,7,THERMAL
SiAsP2S7_id1552_E-3.93.cif,SiAsP2S7,-3.9331,0.21,Semiconductor,P2/m,10,11,THERMAL
S_id1838_E-3.93.cif,S,-3.9303,1.868,Semiconductor,P6_3cm,185,30,THERMAL
SrGe2_id3515_E-3.93.cif,SrGe2,-3.9297,0.02,Metal,P4/mmm,123,12,THERMAL
NaSeS5_id1012_E-3.93.cif,NaSeS5,-3.9284,0.789,Semiconductor,Cmc2_1,36,56,THERMAL
Si_id1638_E-3.93.cif,Si,-3.9282,0.0,Metal,Ia-3d,230,32,THERMAL
NaBe3Zn6O6_id2389_E-3.93.cif,NaBe3Zn6O6,-3.9274,0.001,Metal,Im-3m,229,32,THERMAL
Na4SnSb4AsN4_id4620_E-3.93.cif,Na4SnSb4AsN4,-3.9274,0.528,Semiconductor,I4_1/a,88,56,THERMAL
TiAlZn_id4457_E-3.92.cif,TiAlZn,-3.9247,0.0,Metal,I-4m2,119,24,THERMAL
SrGaSi4_id1545_E-3.92.cif,SrGaSi4,-3.9219,0.044,Metal,P-4n2,118,12,THERMAL
SbTe2AsS3O_id2473_E-3.92.cif,SbTe2AsS3O,-3.9211,0.35,Semiconductor,Pnn2,34,32,THERMAL
Sn_id911_E-3.92.cif,Sn,-3.9202,0.0,Metal,P6/mmm,191,8,THERMAL
KAlGaS8_id3043_E-3.92.cif,KAlGaS8,-3.9196,0.0,Metal,Cmme,67,44,THERMAL
KNa3Si3S4_id3829_E-3.92.cif,KNa3Si3S4,-3.9174,3.12,Semiconductor,Pm-3n,223,22,THERMAL
Li3ScSiO16_id856_E-3.91.cif,Li3ScSiO16,-3.9149,2.606,Semiconductor,Pc,7,42,THERMAL
Ga3GeS8_id2035_E-3.91.cif,Ga3GeS8,-3.9144,0.855,Semiconductor,I-42m,121,24,THERMAL
KS3_id2915_E-3.91.cif,KS3,-3.9137,2.372,Semiconductor,Pnma,62,16,THERMAL
MgSeO_id1044_E-3.91.cif,MgSeO,-3.9109,2.316,Semiconductor,P4_2/ncm,138,12,THERMAL
Ba2S_id4282_E-3.91.cif,Ba2S,-3.9106,0.0,Metal,Pn-3m,224,6,THERMAL
Sb_id3061_E-3.91.cif,Sb,-3.9105,0.0,Metal,P4_32_12,96,8,THERMAL
LiMgTiGaO_id576_E-3.91.cif,LiMgTiGaO,-3.9105,0.507,Semiconductor,Cmme,67,20,THERMAL
In2SnSe4_id3637_E-3.91.cif,In2SnSe4,-3.9078,0.111,Semiconductor,P-42_1c,114,14,THERMAL
TeAsS_id3763_E-3.91.cif,TeAsS,-3.9073,0.707,Semiconductor,P-1,2,6,THERMAL
K5O4_id1740_E-3.91.cif,K5O4,-3.9056,1.628,Semiconductor,I4/m,87,18,THERMAL
SnAs2O11_id3293_E-3.90.cif,SnAs2O11,-3.9048,2.555,Semiconductor,P1,1,28,THERMAL
SnSb2Te2Se_id1142_E-3.90.cif,SnSb2Te2Se,-3.9045,0.0,Metal,I-4m2,119,24,THERMAL
Ge2Sb_id3885_E-3.90.cif,Ge2Sb,-3.9042,0.0,Metal,P4_12_12,92,12,THERMAL
NaS5_id3514_E-3.90.cif,NaS5,-3.9041,0.25,Semiconductor,P3_112,151,36,THERMAL
LiSn2Ge3_id3804_E-3.90.cif,LiSn2Ge3,-3.904,0.0,Metal,P-4m2,115,6,THERMAL
NaCdGeBTePS9_id2709_E-3.90.cif,NaCdGeBTePS9,-3.9036,0.0,Metal,P2_1,4,30,THERMAL
ScSe3_id1666_E-3.90.cif,ScSe3,-3.9024,1.771,Semiconductor,P4/mmm,123,16,THERMAL
Li4As2PS2_id67_E-3.90.cif,Li4As2PS2,-3.9012,1.301,Semiconductor,Pbcn,60,36,THERMAL
BeB30As_id647_E-3.90.cif,BeB30As,-3.9007,1.066,Semiconductor,P-6,174,32,THERMAL
As4Se4S3_id2247_E-3.90.cif,As4Se4S3,-3.899,0.0,Metal,Pmna,53,22,THERMAL
SiGe14_id965_E-3.90.cif,SiGe14,-3.898,0.0,Metal,I-42m,121,30,THERMAL
Li12Ti4SiO3_id1788_E-3.90.cif,Li12Ti4SiO3,-3.8979,0.945,Semiconductor,P4_2/mcm,132,40,THERMAL
Zn2C2NO2_id2086_E-3.90.cif,Zn2C2NO2,-3.8971,1.138,Semiconductor,Pbcn,60,28,THERMAL
ZnO3_id2422_E-3.90.cif,ZnO3,-3.8969,1.698,Semiconductor,I4_1/a,88,32,THERMAL
KBa2SnGe2SO2_id957_E-3.90.cif,KBa2SnGe2SO2,-3.8957,0.853,Semiconductor,I4cm,108,36,THERMAL
NaLi6Te3P3(SN)3_id4452_E-3.90.cif,NaLi6Te3P3(SN)3,-3.8951,1.327,Semiconductor,P31c,159,38,THERMAL
Ba2AsN_id3099_E-3.89.cif,Ba2AsN,-3.8947,0.023,Metal,P3_221,154,12,THERMAL
Sn_id1176_E-3.89.cif,Sn,-3.894,0.0,Metal,Pm-3n,223,8,THERMAL
Sb_id1531_E-3.89.cif,Sb,-3.8936,0.0,Metal,Pccm,49,4,THERMAL
Sn_id2337_E-3.89.cif,Sn,-3.8926,0.0,Metal,Pa-3,205,12,THERMAL
NaIn3Te3O4_id2004_E-3.89.cif,NaIn3Te3O4,-3.8922,0.065,Semiconductor,Pm-3n,223,22,THERMAL
NaS3_id3823_E-3.89.cif,NaS3,-3.8915,1.757,Semiconductor,Cmcm,63,16,THERMAL
Li4AsS6_id3360_E-3.89.cif,Li4AsS6,-3.8912,1.631,Semiconductor,P-4n2,118,22,THERMAL
AlGa(GeTe)2_id4068_E-3.89.cif,AlGa(GeTe)2,-3.8909,0.0,Metal,Ibam,72,24,THERMAL
Al4Sn3Se4_id1403_E-3.89.cif,Al4Sn3Se4,-3.8865,0.0,Metal,I-43d,220,44,THERMAL
LiSiGe3_id4359_E-3.88.cif,LiSiGe3,-3.8812,0.0,Metal,P6_3mc,186,10,THERMAL
Sn5Ge3(TeAs)2_id2873_E-3.88.cif,Sn5Ge3(TeAs)2,-3.8807,0.204,Semiconductor,P2_12_12,18,24,THERMAL
K2SnO8_id1362_E-3.88.cif,K2SnO8,-3.8807,0.915,Semiconductor,P-31m,162,22,THERMAL
GaSi2GeO4_id3095_E-3.88.cif,GaSi2GeO4,-3.8805,1.135,Semiconductor,P3_121,152,24,THERMAL
KS2_id2294_E-3.88.cif,KS2,-3.8802,2.84,Semiconductor,Pnnn,48,24,THERMAL
Sb5TeSe2_id229_E-3.88.cif,Sb5TeSe2,-3.8787,0.929,Semiconductor,I-42d,122,32,THERMAL
NaGe7_id746_E-3.88.cif,NaGe7,-3.8785,0.0,Metal,P-6,174,8,THERMAL
SbTe_id4229_E-3.88.cif,SbTe,-3.8784,0.0,Metal,P4/nmm,129,4,THERMAL
MgTiZnSn(TeS)2_id1331_E-3.88.cif,MgTiZnSn(TeS)2,-3.8783,0.63,Semiconductor,Pmmn,59,16,THERMAL
Sr3Ca5TiCNO10_id3640_E-3.88.cif,Sr3Ca5TiCNO10,-3.878,2.873,Semiconductor,P2_1,4,42,THERMAL
InSe2_id147_E-3.88.cif,InSe2,-3.8773,1.12,Semiconductor,P-42_1m,113,6,THERMAL
K2N4O13_id1629_E-3.88.cif,K2N4O13,-3.8756,0.066,Semiconductor,Pnnm,58,38,THERMAL
InSe2S3_id398_E-3.87.cif,InSe2S3,-3.8734,0.409,Semiconductor,Aea2,41,48,THERMAL
ScCdSe_id4319_E-3.87.cif,ScCdSe,-3.8731,0.0,Metal,P4/nmm,129,6,THERMAL
KLi2Te2(SeO)4_id3354_E-3.87.cif,KLi2Te2(SeO)4,-3.8725,1.532,Semiconductor,I222,23,26,THERMAL
GeTe2_id3280_E-3.87.cif,GeTe2,-3.8718,0.193,Semiconductor,P3_221,154,9,THERMAL
BaCa(PO)2_id4428_E-3.87.cif,BaCa(PO)2,-3.8713,1.969,Semiconductor,I4_1/amd,141,24,THERMAL
LiCaAlZn5O4_id761_E-3.87.cif,LiCaAlZn5O4,-3.8704,0.529,Semiconductor,I-4m2,119,24,THERMAL
Li6P3CS3N2_id3108_E-3.87.cif,Li6P3CS3N2,-3.87,0.0,Metal,R-3m,166,45,THERMAL
AlTe2_id4791_E-3.87.cif,AlTe2,-3.8699,1.234,Semiconductor,P-42_1m,113,6,THERMAL
KO2_id3289_E-3.87.cif,KO2,-3.8698,0.104,Semiconductor,P6_522,179,18,THERMAL
Na4LiO5_id2981_E-3.87.cif,Na4LiO5,-3.8686,1.842,Semiconductor,Pnn2,34,40,THERMAL
Ti7Ga_id967_E-3.87.cif,Ti7Ga,-3.8685,0.0,Metal,P4/mmm,123,8,THERMAL
In3(SeS)2_id515_E-3.87.cif,In3(SeS)2,-3.8667,1.926,Semiconductor,Cccm,66,28,THERMAL
LiCdS6_id2412_E-3.87.cif,LiCdS6,-3.8663,2.088,Semiconductor,P6_322,182,16,THERMAL
Li2Al2SiTe4_id2886_E-3.87.cif,Li2Al2SiTe4,-3.8651,1.099,Semiconductor,P-42m,111,9,THERMAL
Sr2Sc3N_id4066_E-3.86.cif,Sr2Sc3N,-3.8645,0.0,Metal,Pn-3m,224,12,THERMAL
Sr2Li4Ge2P5S_id2836_E-3.86.cif,Sr2Li4Ge2P5S,-3.8638,0.982,Semiconductor,Fmmm,69,56,THERMAL
Ga2SiGe2_id844_E-3.86.cif,Ga2SiGe2,-3.8633,0.0,Metal,Pbca,61,20,THERMAL
In(AsSe4)2_id2284_E-3.86.cif,In(AsSe4)2,-3.8628,1.201,Semiconductor,Cmm2,35,22,THERMAL
LiSiSb6_id4126_E-3.86.cif,LiSiSb6,-3.8625,0.0,Metal,P6_322,182,16,THERMAL
SnSb5As2Se_id3947_E-3.86.cif,SnSb5As2Se,-3.862,0.0,Metal,Pcc2,27,18,THERMAL
TeAs3Se_id1928_E-3.86.cif,TeAs3Se,-3.8605,0.917,Semiconductor,Imm2,44,10,THERMAL
S_id935_E-3.86.cif,S,-3.8596,0.809,Semiconductor,Pc,7,42,THERMAL
SnTe2_id3327_E-3.86.cif,SnTe2,-3.8593,0.0,Metal,Cmcm,63,12,THERMAL
Li6CaSe4_id682_E-3.86.cif,Li6CaSe4,-3.857,1.904,Semiconductor,Im-3m,229,22,THERMAL
Sn2Sb3_id1060_E-3.86.cif,Sn2Sb3,-3.8564,0.0,Metal,C2/m,12,10,THERMAL
Sn_id4331_E-3.86.cif,Sn,-3.8563,0.0,Metal,P6_3/mmc,194,4,THERMAL
Mg2O19_id3661_E-3.86.cif,Mg2O19,-3.8558,0.941,Semiconductor,Pc,7,42,THERMAL
Sn_id1315_E-3.85.cif,Sn,-3.8544,0.0,Metal,P6_3/mmc,194,4,THERMAL
K2ZnO2_id1318_E-3.85.cif,K2ZnO2,-3.8534,1.833,Semiconductor,I4_1,80,20,THERMAL
LiCa4S11_id3494_E-3.85.cif,LiCa4S11,-3.8532,0.293,Semiconductor,R-3m,166,48,THERMAL
S_id4048_E-3.85.cif,S,-3.8523,1.754,Semiconductor,Pbca,61,8,THERMAL
Al3Si8Te4(SeS2)2_id3331_E-3.85.cif,Al3Si8Te4(SeS2)2,-3.8516,0.267,Semiconductor,Pnn2,34,42,THERMAL
Ba3O13_id4344_E-3.85.cif,Ba3O13,-3.8511,1.808,Semiconductor,P6/mmm,191,16,THERMAL
ZnCd2O8_id2627_E-3.85.cif,ZnCd2O8,-3.8497,0.779,Semiconductor,P4/nbm,125,22,THERMAL
Al3(PS3)2_id332_E-3.85.cif,Al3(PS3)2,-3.8494,3.135,Semiconductor,Cccm,66,44,THERMAL
KBaO_id4558_E-3.85.cif,KBaO,-3.8491,0.056,Semiconductor,P4/nmm,129,6,THERMAL
SnAs2_id2476_E-3.85.cif,SnAs2,-3.8481,0.0,Metal,P4_12_12,92,12,THERMAL
MgGaPNO3_id153_E-3.85.cif,MgGaPNO3,-3.8475,0.024,Metal,C222_1,20,56,THERMAL
SeS_id1416_E-3.85.cif,SeS,-3.8464,1.36,Semiconductor,P4/m,83,8,THERMAL
LiMgGe6_id1803_E-3.85.cif,LiMgGe6,-3.8453,0.0,Metal,Fm-3m,225,32,THERMAL
Mg3In3SnO3_id3516_E-3.84.cif,Mg3In3SnO3,-3.8432,0.0,Metal,P6_3,173,20,THERMAL
Mg2Ti2Al_id1790_E-3.84.cif,Mg2Ti2Al,-3.8431,0.0,Metal,I4/mmm,139,20,THERMAL
BaIn2(GaO)4_id1226_E-3.84.cif,BaIn2(GaO)4,-3.8428,0.0,Metal,I-42d,122,44,THERMAL
O2_id2346_E-3.84.cif,O2,-3.8423,1.108,Semiconductor,P2_1,4,42,THERMAL
Mg3Sc13_id3183_E-3.84.cif,Mg3Sc13,-3.8418,0.0,Metal,P6/mmm,191,16,THERMAL
ZnGe3As2_id1784_E-3.84.cif,ZnGe3As2,-3.8401,0.0,Metal,P-4n2,118,12,THERMAL
Mg2AlO_id2031_E-3.84.cif,Mg2AlO,-3.8392,0.0,Metal,R-3m,166,24,THERMAL
Sr2Li2Sb2O3_id2703_E-3.84.cif,Sr2Li2Sb2O3,-3.8389,0.05,Semiconductor,Pbcn,60,36,THERMAL
MgGe4_id4645_E-3.84.cif,MgGe4,-3.8375,0.0,Metal,P42_12,90,10,THERMAL
BaIn2O_id2118_E-3.84.cif,BaIn2O,-3.8366,0.0,Metal,I4/mmm,139,8,THERMAL
BS12_id36_E-3.84.cif,BS12,-3.835,0.0,Metal,I432,211,26,THERMAL
Sn_id428_E-3.83.cif,Sn,-3.8345,0.0,Metal,P2_12_12_1,19,8,THERMAL
GeS20_id3264_E-3.83.cif,GeS20,-3.8332,1.846,Semiconductor,P2_1,4,42,THERMAL
BaLi2TiCdTeAsPS_id1063_E-3.83.cif,BaLi2TiCdTeAsPS,-3.8291,0.92,Semiconductor,P3_1,144,27,THERMAL
Ga2B_id841_E-3.83.cif,Ga2B,-3.8273,3.219,Semiconductor,P6_422,181,18,THERMAL
Li2SeS4_id635_E-3.83.cif,Li2SeS4,-3.827,0.157,Semiconductor,Cccm,66,28,THERMAL
K4LiAsO8_id4929_E-3.83.cif,K4LiAsO8,-3.8266,2.852,Semiconductor,I4_1/a,88,56,THERMAL
Ba6InGe(CO)2_id4022_E-3.83.cif,Ba6InGe(CO)2,-3.8262,0.104,Semiconductor,P321,150,12,THERMAL
BS12_id1927_E-3.83.cif,BS12,-3.826,1.849,Semiconductor,I432,211,26,THERMAL
CdGeO2_id4892_E-3.83.cif,CdGeO2,-3.8257,1.304,Semiconductor,I4_122,98,16,THERMAL
Sb2SeS8_id544_E-3.83.cif,Sb2SeS8,-3.8252,1.755,Semiconductor,P6_4,172,33,THERMAL
Li5Al2GaO4_id3949_E-3.83.cif,Li5Al2GaO4,-3.8252,0.1,Semiconductor,P4nc,104,48,THERMAL
Li2GeSb(AsP)2_id4698_E-3.83.cif,Li2GeSb(AsP)2,-3.8252,0.533,Semiconductor,Pccm,49,16,THERMAL
KZn2Ge2As2PO2_id1246_E-3.82.cif,KZn2Ge2As2PO2,-3.8238,1.047,Semiconductor,Pnn2,34,20,THERMAL
Sc13Cd2_id990_E-3.82.cif,Sc13Cd2,-3.8226,0.0,Metal,P6/mmm,191,15,THERMAL
Sr2SnB4_id1220_E-3.82.cif,Sr2SnB4,-3.8218,0.0,Metal,P4_2/mcm,132,14,THERMAL
Sr2S3_id4354_E-3.82.cif,Sr2S3,-3.8206,0.464,Semiconductor,P4/mnc,128,20,THERMAL
GeSe2_id4512_E-3.82.cif,GeSe2,-3.8195,0.0,Metal,P432,207,36,THERMAL
Sn_id2617_E-3.82.cif,Sn,-3.8173,0.0,Metal,Fm-3m,225,12,THERMAL
InGaGe2P_id186_E-3.82.cif,InGaGe2P,-3.8173,0.0,Metal,I-4m2,119,10,THERMAL
Zn(SiGe)2_id2871_E-3.82.cif,Zn(SiGe)2,-3.8171,0.0,Metal,Pbcn,60,20,THERMAL
SnSb4As3_id3269_E-3.82.cif,SnSb4As3,-3.8164,0.002,Metal,P4/mmm,123,8,THERMAL
KCdO4_id2308_E-3.82.cif,KCdO4,-3.8161,1.916,Semiconductor,Pban,50,12,THERMAL
Li2Be2O3_id4193_E-3.82.cif,Li2Be2O3,-3.816,1.728,Semiconductor,Pbcn,60,28,THERMAL
S_id4852_E-3.81.cif,S,-3.8142,1.893,Semiconductor,Pbca,61,8,THERMAL
ZnO7_id4624_E-3.81.cif,ZnO7,-3.8139,0.887,Semiconductor,P622,177,24,THERMAL
NaZn3Ga3O4_id4143_E-3.81.cif,NaZn3Ga3O4,-3.8136,0.94,Semiconductor,Pm-3n,223,22,THERMAL
SrSbSe_id1766_E-3.81.cif,SrSbSe,-3.8127,0.878,Semiconductor,P4/nmm,129,6,THERMAL
BeAlZnP2_id2320_E-3.81.cif,BeAlZnP2,-3.8125,1.408,Semiconductor,Pccm,49,10,THERMAL
K(GeTe2)2_id3067_E-3.81.cif,K(GeTe2)2,-3.811,0.746,Semiconductor,P-42m,111,7,THERMAL
CaTe4As_id649_E-3.81.cif,CaTe4As,-3.8106,0.0,Metal,P4/nbm,125,12,THERMAL
K2Li2O3_id1594_E-3.81.cif,K2Li2O3,-3.8102,0.0,Metal,C222,21,28,THERMAL
ScAlGa2_id2891_E-3.81.cif,ScAlGa2,-3.81,0.0,Metal,Pmmn,59,8,THERMAL
Sn_id3732_E-3.81.cif,Sn,-3.8085,0.0,Metal,P4_2/mmc,131,4,THERMAL
Ba2SnN_id2835_E-3.80.cif,Ba2SnN,-3.8023,0.0,Metal,P4/mbm,127,8,THERMAL
Ca2As_id419_E-3.80.cif,Ca2As,-3.8016,0.0,Metal,Pa-3,205,12,THERMAL
Ga2SiSn4_id1554_E-3.80.cif,Ga2SiSn4,-3.7998,0.0,Metal,Fd-3m,227,56,THERMAL
Sc8Cd2Te_id772_E-3.80.cif,Sc8Cd2Te,-3.799,0.0,Metal,P-62m,189,11,THERMAL
ZnSn3Se4_id3587_E-3.80.cif,ZnSn3Se4,-3.7986,0.0,Metal,P-42m,111,8,THERMAL
Si_id4224_E-3.80.cif,Si,-3.7978,0.604,Semiconductor,Pm-3n,223,12,THERMAL
GeSbSe2S_id848_E-3.80.cif,GeSbSe2S,-3.7954,0.0,Metal,I-4m2,119,20,THERMAL
BaLi2Ca2Ge2P2O11_id3318_E-3.79.cif,BaLi2Ca2Ge2P2O11,-3.7916,0.542,Semiconductor,P-3m1,164,20,THERMAL
TeS2_id1398_E-3.79.cif,TeS2,-3.7908,1.065,Semiconductor,P3_112,151,9,THERMAL
BeAl4Zn2(SiSe4)2_id2016_E-3.79.cif,BeAl4Zn2(SiSe4)2,-3.7908,1.152,Semiconductor,P-42m,111,17,THERMAL
NaLi8ZnTe4(SO)4_id4132_E-3.79.cif,NaLi8ZnTe4(SO)4,-3.7905,0.369,Semiconductor,I222,23,44,THERMAL
