file_name,formula,energy,bandgap,Application_Class,Origin_Campaign,type,space_group_symbol,space_group_number,num_atoms
KLi4SbAsS4_id1496_Final_E-4.13.cif,KLi4SbAsS4,-4.1271,2.116,Solar / Visible,LIGHT,Semiconductor,C2,5,22
S_id1029_Final_E-4.12.cif,S,-4.1239,2.668,Wide-Gap Power/LED,LIGHT,Semiconductor,Pm-3m,221,12
O2_id4162_Final_E-4.12.cif,O2,-4.123,1.023,Solar / Visible,LIGHT,Semiconductor,Pba2,32,28
Li4Ti4AsO2_id3081_Final_E-4.12.cif,Li4Ti4AsO2,-4.1228,1.503,Solar / Visible,LIGHT,Semiconductor,Cm,8,11
S_id586_Final_E-4.12.cif,S,-4.1212,1.613,Solar / Visible,LIGHT,Semiconductor,Pbca,61,16
O2_id2207_Final_E-4.12.cif,O2,-4.1195,1.073,Solar / Visible,LIGHT,Semiconductor,Pba2,32,26
S_id4042_Final_E-4.11.cif,S,-4.1143,1.25,Solar / Visible,LIGHT,Semiconductor,Pbca,61,32
S_id1821_Final_E-4.11.cif,S,-4.1141,1.208,Solar / Visible,LIGHT,Semiconductor,P6/mmm,191,12
S_id3059_Final_E-4.11.cif,S,-4.114,0.772,IR / Narrow-Gap,LIGHT,Semiconductor,Pc,7,42
K4Sn2GeO3_id1871_Final_E-4.11.cif,K4Sn2GeO3,-4.1128,1.234,Solar / Visible,LIGHT,Semiconductor,Cm,8,20
S_id1215_Final_E-4.11.cif,S,-4.1113,1.039,Solar / Visible,LIGHT,Semiconductor,P-1,2,24
S_id3646_Final_E-4.11.cif,S,-4.111,0.634,IR / Narrow-Gap,LIGHT,Semiconductor,P6_4,172,30
Na5O4_id4716_Final_E-4.11.cif,Na5O4,-4.1075,1.793,Solar / Visible,LIGHT,Semiconductor,P2_1/c,14,36
K2TiTe4_id157_Final_E-4.10.cif,K2TiTe4,-4.1039,0.34,IR / Narrow-Gap,LIGHT,Semiconductor,P4_2/mcm,132,14
LiAs3_id839_Final_E-4.10.cif,LiAs3,-4.1033,0.567,IR / Narrow-Gap,LIGHT,Semiconductor,P-4n2,118,8
CdGa2(SO)2_id4899_Final_E-4.10.cif,CdGa2(SO)2,-4.1022,0.926,IR / Narrow-Gap,LIGHT,Semiconductor,P1,1,28
Na2Si7Ge_id2629_Final_E-4.10.cif,Na2Si7Ge,-4.1018,0.558,IR / Narrow-Gap,LIGHT,Semiconductor,P1,1,10
S_id1676_Final_E-4.10.cif,S,-4.099,0.658,IR / Narrow-Gap,LIGHT,Semiconductor,Pbca,61,16
BeZn(SeO)2_id251_Final_E-4.10.cif,BeZn(SeO)2,-4.0963,2.08,Solar / Visible,LIGHT,Semiconductor,P3_221,154,18
BaSi2_id3363_Final_E-4.10.cif,BaSi2,-4.0962,0.301,IR / Narrow-Gap,LIGHT,Semiconductor,Ibam,72,24
AsS8_id3245_Final_E-4.09.cif,AsS8,-4.0862,1.457,Solar / Visible,LIGHT,Semiconductor,P1,1,36
K6SrGa6AsO6_id438_Final_E-4.09.cif,K6SrGa6AsO6,-4.0854,1.781,Solar / Visible,LIGHT,Semiconductor,R-3,148,60
GeSe4_id1157_Final_E-4.08.cif,GeSe4,-4.082,0.979,IR / Narrow-Gap,LIGHT,Semiconductor,P2_1,4,10
TeP2(Se2S)4_id2674_Final_E-4.08.cif,TeP2(Se2S)4,-4.081,1.237,Solar / Visible,LIGHT,Semiconductor,I2_12_12_1,24,60
KCdO4_id2148_Final_E-4.08.cif,KCdO4,-4.0802,2.531,Wide-Gap Power/LED,LIGHT,Semiconductor,P4/mmm,123,12
InS2_id2050_Final_E-4.08.cif,InS2,-4.0794,1.254,Solar / Visible,LIGHT,Semiconductor,Aea2,41,24
GeS4_id3257_Final_E-4.08.cif,GeS4,-4.0793,1.42,Solar / Visible,LIGHT,Semiconductor,Pn-3,201,30
Li4MgAl2Ga2(TeS)4_id3299_Final_E-4.08.cif,Li4MgAl2Ga2(TeS)4,-4.0766,1.11,Solar / Visible,LIGHT,Semiconductor,P222,16,17
K2NaSbS6_id4081_Final_E-4.07.cif,K2NaSbS6,-4.0683,0.372,IR / Narrow-Gap,LIGHT,Semiconductor,P1,1,30
Cd(GeSe2)2_id4422_Final_E-4.06.cif,Cd(GeSe2)2,-4.0643,0.961,IR / Narrow-Gap,LIGHT,Semiconductor,P-42m,111,7
Li3InS4_id1270_Final_E-4.06.cif,Li3InS4,-4.0642,1.477,Solar / Visible,LIGHT,Semiconductor,I-42d,122,32
Al(TeS3)2_id811_Final_E-4.06.cif,Al(TeS3)2,-4.0641,0.452,IR / Narrow-Gap,LIGHT,Semiconductor,P321,150,9
AsSe_id926_Final_E-4.06.cif,AsSe,-4.0639,1.194,Solar / Visible,LIGHT,Semiconductor,I-42d,122,16
S_id451_Final_E-4.06.cif,S,-4.0606,1.587,Solar / Visible,LIGHT,Semiconductor,Pbca,61,24
Ba(LiS)4_id3225_Final_E-4.06.cif,Ba(LiS)4,-4.0602,2.044,Solar / Visible,LIGHT,Semiconductor,I-4c2,120,36
LiSn2BSb4Te4As5SeS_id642_Final_E-4.06.cif,LiSn2BSb4Te4As5SeS,-4.0578,0.303,IR / Narrow-Gap,LIGHT,Semiconductor,P2_1,4,38
S_id3501_Final_E-4.06.cif,S,-4.056,0.286,IR / Narrow-Gap,LIGHT,Semiconductor,Pbca,61,16
K2InNO2_id4568_Final_E-4.06.cif,K2InNO2,-4.0555,2.121,Solar / Visible,LIGHT,Semiconductor,Pa-3,205,24
S_id2979_Final_E-4.05.cif,S,-4.0547,0.603,IR / Narrow-Gap,LIGHT,Semiconductor,Pbca,61,16
KSn(AsS)2_id944_Final_E-4.05.cif,KSn(AsS)2,-4.0502,1.374,Solar / Visible,LIGHT,Semiconductor,Pmmn,59,12
Na2LiCd5In4(SnO4)2_id4777_Final_E-4.05.cif,Na2LiCd5In4(SnO4)2,-4.0484,0.327,IR / Narrow-Gap,LIGHT,Semiconductor,P2_1,4,44
PS4_id1947_Final_E-4.05.cif,PS4,-4.046,2.661,Wide-Gap Power/LED,LIGHT,Semiconductor,R-3m,166,15
Ca3PSe2_id922_Final_E-4.04.cif,Ca3PSe2,-4.0383,0.936,IR / Narrow-Gap,LIGHT,Semiconductor,Pn-3m,224,12
S_id1593_Final_E-4.03.cif,S,-4.0336,1.607,Solar / Visible,LIGHT,Semiconductor,Pbca,61,8
SeS8_id146_Final_E-4.03.cif,SeS8,-4.0279,0.231,IR / Narrow-Gap,LIGHT,Semiconductor,P1,1,36
GeSbTeAsSe_id1688_Final_E-4.03.cif,GeSbTeAsSe,-4.0262,0.815,IR / Narrow-Gap,LIGHT,Semiconductor,Pmmm,47,5
LiTeAsS_id246_Final_E-4.02.cif,LiTeAsS,-4.0248,1.336,Solar / Visible,LIGHT,Semiconductor,P1,1,16
S_id3084_Final_E-4.02.cif,S,-4.0223,0.177,IR / Narrow-Gap,LIGHT,Semiconductor,Pbca,61,8
SrLiCaSn2Te4As_id703_Final_E-4.02.cif,SrLiCaSn2Te4As,-4.0158,1.398,Solar / Visible,LIGHT,Semiconductor,I222,23,20
CaIn3(Se2S)2_id4197_Final_E-4.01.cif,CaIn3(Se2S)2,-4.0142,1.01,Solar / Visible,LIGHT,Semiconductor,P1,1,40
S_id2913_Final_E-4.01.cif,S,-4.0124,0.41,IR / Narrow-Gap,LIGHT,Semiconductor,Pbca,61,16
Se2S19_id1246_Final_E-4.01.cif,Se2S19,-4.0102,1.143,Solar / Visible,LIGHT,Semiconductor,Pc,7,42
BaO12_id1873_Final_E-4.01.cif,BaO12,-4.0087,1.758,Solar / Visible,LIGHT,Semiconductor,Im-3,204,26
Na2Li4SbO2_id3024_Final_E-4.01.cif,Na2Li4SbO2,-4.005,1.952,Solar / Visible,LIGHT,Semiconductor,C2,5,18
TeS5_id3231_Final_E-4.00.cif,TeS5,-4.0049,1.12,Solar / Visible,LIGHT,Semiconductor,C2/m,12,12
CaTe_id3086_Final_E-3.99.cif,CaTe,-3.9916,1.385,Solar / Visible,LIGHT,Semiconductor,P3_221,154,6
KAs3O2_id4359_Final_E-3.99.cif,KAs3O2,-3.9893,0.158,IR / Narrow-Gap,LIGHT,Semiconductor,I4_1/amd,141,24
KAs3_id2567_Final_E-3.98.cif,KAs3,-3.9846,0.567,IR / Narrow-Gap,LIGHT,Semiconductor,Immm,71,8
KAs3_id4141_Final_E-3.98.cif,KAs3,-3.9845,0.558,IR / Narrow-Gap,LIGHT,Semiconductor,Immm,71,8
K(GaSe2)2_id2588_Final_E-3.98.cif,K(GaSe2)2,-3.982,0.73,IR / Narrow-Gap,LIGHT,Semiconductor,P-42m,111,7
MgSeS_id3249_Final_E-3.97.cif,MgSeS,-3.9722,0.361,IR / Narrow-Gap,LIGHT,Semiconductor,Pca2_1,29,12
NaLiTiZnO4_id3783_Final_E-3.97.cif,NaLiTiZnO4,-3.9677,0.391,IR / Narrow-Gap,LIGHT,Semiconductor,P4_322,95,32
Al2Zn2Sn(SeS)4_id4753_Final_E-3.96.cif,Al2Zn2Sn(SeS)4,-3.9642,1.477,Solar / Visible,LIGHT,Semiconductor,P-42m,111,13
ZnPS_id2930_Final_E-3.96.cif,ZnPS,-3.9618,1.842,Solar / Visible,LIGHT,Semiconductor,P4_32_12,96,24
K2Ge(Se3S)4_id223_Final_E-3.96.cif,K2Ge(Se3S)4,-3.9599,1.082,Solar / Visible,LIGHT,Semiconductor,P1,1,19
AlGa3Te4(Se5S2)2_id4211_Final_E-3.96.cif,AlGa3Te4(Se5S2)2,-3.959,0.465,IR / Narrow-Gap,LIGHT,Semiconductor,C2,5,44
Li15(TeO2)2_id2020_Final_E-3.95.cif,Li15(TeO2)2,-3.952,2.327,Wide-Gap Power/LED,LIGHT,Semiconductor,Pnn2,34,42
KNa4Te2As(SO)4_id2389_Final_E-3.95.cif,KNa4Te2As(SO)4,-3.9512,1.635,Solar / Visible,LIGHT,Semiconductor,P2_12_12,18,32
S_id3579_Final_E-3.95.cif,S,-3.946,2.203,Wide-Gap Power/LED,LIGHT,Semiconductor,Pbam,55,16
LiSe2S_id233_Final_E-3.94.cif,LiSe2S,-3.9434,0.989,IR / Narrow-Gap,LIGHT,Semiconductor,P1,1,24
ZnTeSe3S16_id2633_Final_E-3.94.cif,ZnTeSe3S16,-3.9412,1.01,Solar / Visible,LIGHT,Semiconductor,Pc,7,42
Li3(TeS2)2_id2497_Final_E-3.93.cif,Li3(TeS2)2,-3.9348,1.213,Solar / Visible,LIGHT,Semiconductor,Pnn2,34,18
Cd(AsSe2)2_id2350_Final_E-3.93.cif,Cd(AsSe2)2,-3.9323,0.958,IR / Narrow-Gap,LIGHT,Semiconductor,P1,1,7
Na(SeS)2_id2188_Final_E-3.93.cif,Na(SeS)2,-3.9299,1.81,Solar / Visible,LIGHT,Semiconductor,Cccm,66,20
ZnAs2(SeS)8_id898_Final_E-3.93.cif,ZnAs2(SeS)8,-3.9251,1.411,Solar / Visible,LIGHT,Semiconductor,P1,1,38
K4SrCd5(S3O)4_id1763_Final_E-3.92.cif,K4SrCd5(S3O)4,-3.9222,1.963,Solar / Visible,LIGHT,Semiconductor,P4_2/n,86,52
K2InSnSe4_id4438_Final_E-3.92.cif,K2InSnSe4,-3.9195,1.158,Solar / Visible,LIGHT,Semiconductor,I-42d,122,32
Na5LiIn(Te2O)4_id1575_Final_E-3.92.cif,Na5LiIn(Te2O)4,-3.9181,1.789,Solar / Visible,LIGHT,Semiconductor,I222,23,38
Ga3N_id394_Final_E-3.92.cif,Ga3N,-3.9163,0.153,IR / Narrow-Gap,LIGHT,Semiconductor,Im-3m,229,8
K2NaB6_id7_Final_E-3.92.cif,K2NaB6,-3.9161,0.379,IR / Narrow-Gap,LIGHT,Semiconductor,P-1,2,36
Al2GaGeTe6_id647_Final_E-3.92.cif,Al2GaGeTe6,-3.9156,0.612,IR / Narrow-Gap,LIGHT,Semiconductor,P2_12_12,18,20
NaS2_id3998_Final_E-3.91.cif,NaS2,-3.9145,1.11,Solar / Visible,LIGHT,Semiconductor,P6/mcc,192,36
GaSbTeSe7S2_id1538_Final_E-3.91.cif,GaSbTeSe7S2,-3.9135,0.607,IR / Narrow-Gap,LIGHT,Semiconductor,P2_1,4,24
K2P3_id3529_Final_E-3.91.cif,K2P3,-3.9129,1.479,Solar / Visible,LIGHT,Semiconductor,I4mm,107,20
K(GaS2)2_id440_Final_E-3.91.cif,K(GaS2)2,-3.9116,2.815,Wide-Gap Power/LED,LIGHT,Semiconductor,P4/nbm,125,14
Sr2SnTe2_id2925_Final_E-3.91.cif,Sr2SnTe2,-3.9095,0.731,IR / Narrow-Gap,LIGHT,Semiconductor,P-1,2,45
KCaZnS2_id4893_Final_E-3.90.cif,KCaZnS2,-3.903,1.474,Solar / Visible,LIGHT,Semiconductor,P1,1,10
GeAs5_id4751_Final_E-3.89.cif,GeAs5,-3.8938,0.856,IR / Narrow-Gap,LIGHT,Semiconductor,Pmmm,47,6
KSrGe(Te2Se)2_id2759_Final_E-3.89.cif,KSrGe(Te2Se)2,-3.8927,0.484,IR / Narrow-Gap,LIGHT,Semiconductor,P1,1,18
NaSnS_id1225_Final_E-3.89.cif,NaSnS,-3.89,1.962,Solar / Visible,LIGHT,Semiconductor,P4_32_12,96,12
AlSbTe2_id954_Final_E-3.88.cif,AlSbTe2,-3.8834,1.059,Solar / Visible,LIGHT,Semiconductor,Aea2,41,32
AlZnSi2Ge_id1711_Final_E-3.88.cif,AlZnSi2Ge,-3.8823,0.487,IR / Narrow-Gap,LIGHT,Semiconductor,Cm,8,15
In2O_id2762_Final_E-3.88.cif,In2O,-3.8814,0.511,IR / Narrow-Gap,LIGHT,Semiconductor,Cmmm,65,12
K2O2_id3908_Final_E-3.88.cif,K2O2,-3.8768,1.803,Solar / Visible,LIGHT,Semiconductor,I-43d,220,24
Ga4GeO16_id4604_Final_E-3.88.cif,Ga4GeO16,-3.8762,0.729,IR / Narrow-Gap,LIGHT,Semiconductor,P-43m,215,21
BeSe_id4570_Final_E-3.87.cif,BeSe,-3.8749,1.804,Solar / Visible,LIGHT,Semiconductor,P6_522,179,12
Ba(SbTe)4_id1967_Final_E-3.87.cif,Ba(SbTe)4,-3.8748,0.233,IR / Narrow-Gap,LIGHT,Semiconductor,I4/m,87,18
LiInSe2_id291_Final_E-3.87.cif,LiInSe2,-3.8743,1.115,Solar / Visible,LIGHT,Semiconductor,I-42d,122,32
CdO2_id870_Final_E-3.87.cif,CdO2,-3.8727,1.065,Solar / Visible,LIGHT,Semiconductor,I4_122,98,12
SeS_id221_Final_E-3.86.cif,SeS,-3.8644,1.667,Solar / Visible,LIGHT,Semiconductor,Pbca,61,16
Se2S3_id2768_Final_E-3.86.cif,Se2S3,-3.8632,0.832,IR / Narrow-Gap,LIGHT,Semiconductor,P2_12_12_1,19,20
LiZnS2_id4948_Final_E-3.86.cif,LiZnS2,-3.8627,2.357,Wide-Gap Power/LED,LIGHT,Semiconductor,P1,1,12
LiSnSbAs3_id3735_Final_E-3.85.cif,LiSnSbAs3,-3.8546,0.053,IR / Narrow-Gap,LIGHT,Semiconductor,Pmmm,47,6
ZnGeO_id203_Final_E-3.85.cif,ZnGeO,-3.8467,0.747,IR / Narrow-Gap,LIGHT,Semiconductor,P4_2/mmc,131,12
SeS_id2998_Final_E-3.85.cif,SeS,-3.8456,1.11,Solar / Visible,LIGHT,Semiconductor,P4/m,83,8
SeS_id4927_Final_E-3.85.cif,SeS,-3.845,0.785,IR / Narrow-Gap,LIGHT,Semiconductor,P4/m,83,8
Te3S4_id4609_Final_E-3.84.cif,Te3S4,-3.8425,0.218,IR / Narrow-Gap,LIGHT,Semiconductor,P6_3/m,176,14
CaCd2Ga4Si(GeSe2)4_id3624_Final_E-3.84.cif,CaCd2Ga4Si(GeSe2)4,-3.8424,0.141,IR / Narrow-Gap,LIGHT,Semiconductor,I222,23,40
Cd(GeSe4)2_id2270_Final_E-3.84.cif,Cd(GeSe4)2,-3.8423,1.038,Solar / Visible,LIGHT,Semiconductor,P-42m,111,11
KBe(InS)2_id1148_Final_E-3.84.cif,KBe(InS)2,-3.8373,1.249,Solar / Visible,LIGHT,Semiconductor,P1,1,18
Li2CdGeSe4_id389_Final_E-3.84.cif,Li2CdGeSe4,-3.8362,0.678,IR / Narrow-Gap,LIGHT,Semiconductor,I-42d,122,32
BS12_id2011_Final_E-3.83.cif,BS12,-3.8345,0.06,IR / Narrow-Gap,LIGHT,Semiconductor,I432,211,26
InSn2(TeSe2)3_id1422_Final_E-3.83.cif,InSn2(TeSe2)3,-3.8309,0.217,IR / Narrow-Gap,LIGHT,Semiconductor,P6mm,183,12
TiZn4SnS8_id1908_Final_E-3.83.cif,TiZn4SnS8,-3.8305,1.39,Solar / Visible,LIGHT,Semiconductor,P4/mmm,123,28
Li4SnTeSe2_id4773_Final_E-3.82.cif,Li4SnTeSe2,-3.8234,1.505,Solar / Visible,LIGHT,Semiconductor,Cmcm,63,32
In4S7_id3982_Final_E-3.82.cif,In4S7,-3.8214,0.233,IR / Narrow-Gap,LIGHT,Semiconductor,Im-3m,229,22
Ge(Te3S4)2_id1330_Final_E-3.82.cif,Ge(Te3S4)2,-3.8211,0.064,IR / Narrow-Gap,LIGHT,Semiconductor,P6_3/mcm,193,30
CdS4_id2123_Final_E-3.82.cif,CdS4,-3.8206,1.49,Solar / Visible,LIGHT,Semiconductor,I4_1/a,88,20
BO12_id3854_Final_E-3.82.cif,BO12,-3.818,1.567,Solar / Visible,LIGHT,Semiconductor,I432,211,26
SrLiSb4_id1691_Final_E-3.82.cif,SrLiSb4,-3.8167,0.413,IR / Narrow-Gap,LIGHT,Semiconductor,I4_1/a,88,24
K2BaLiTeO_id3567_Final_E-3.81.cif,K2BaLiTeO,-3.8115,1.609,Solar / Visible,LIGHT,Semiconductor,P1,1,12
KNa4GeS4_id2533_Final_E-3.81.cif,KNa4GeS4,-3.8103,2.077,Solar / Visible,LIGHT,Semiconductor,P1,1,20
K2Na2Ga3O8_id4055_Final_E-3.81.cif,K2Na2Ga3O8,-3.8093,1.994,Solar / Visible,LIGHT,Semiconductor,P1,1,30
K2Te4SeS4_id4748_Final_E-3.81.cif,K2Te4SeS4,-3.8056,0.946,IR / Narrow-Gap,LIGHT,Semiconductor,C2/c,15,44
BaNa2Cd2SiTeO3_id1781_Final_E-3.80.cif,BaNa2Cd2SiTeO3,-3.8013,1.658,Solar / Visible,LIGHT,Semiconductor,P-6m2,187,10
ZnTePS_id785_Final_E-3.80.cif,ZnTePS,-3.8008,1.38,Solar / Visible,LIGHT,Semiconductor,P6_4,172,24
Na(GeTe2)2_id2790_Final_E-3.80.cif,Na(GeTe2)2,-3.7962,0.883,IR / Narrow-Gap,LIGHT,Semiconductor,P-42m,111,7
Ga4Si3_id294_Final_E-3.79.cif,Ga4Si3,-3.7929,0.102,IR / Narrow-Gap,LIGHT,Semiconductor,I-43d,220,28
KSn3O2_id1591_Final_E-3.79.cif,KSn3O2,-3.7922,0.136,IR / Narrow-Gap,LIGHT,Semiconductor,Pmmm,47,6
K2Ba4NaLi8B4Sb4PO5_id1634_Final_E-3.78.cif,K2Ba4NaLi8B4Sb4PO5,-3.7776,0.161,IR / Narrow-Gap,LIGHT,Semiconductor,P4,75,29
Al2Cd(GaSe2)2_id1825_Final_E-3.78.cif,Al2Cd(GaSe2)2,-3.776,0.365,IR / Narrow-Gap,LIGHT,Semiconductor,P-42m,111,9
Li(TeAs)2_id1435_Final_E-3.77.cif,Li(TeAs)2,-3.7738,1.044,Solar / Visible,LIGHT,Semiconductor,C2/c,15,20
Ga2SnTe4_id2342_Final_E-3.77.cif,Ga2SnTe4,-3.7729,0.354,IR / Narrow-Gap,LIGHT,Semiconductor,P-42m,111,7
Li3(Te3S2)2_id1651_Final_E-3.76.cif,Li3(Te3S2)2,-3.7591,0.092,IR / Narrow-Gap,LIGHT,Semiconductor,P1,1,13
K4O3_id4859_Final_E-3.75.cif,K4O3,-3.7513,2.019,Solar / Visible,LIGHT,Semiconductor,P6_3/mmc,194,28
Al2ZnTe4_id3920_Final_E-3.75.cif,Al2ZnTe4,-3.7511,1.102,Solar / Visible,LIGHT,Semiconductor,P-42m,111,7
NaAs2_id297_Final_E-3.75.cif,NaAs2,-3.7491,0.694,IR / Narrow-Gap,LIGHT,Semiconductor,P4_2/m,84,18
Li(AlTe)4_id1681_Final_E-3.75.cif,Li(AlTe)4,-3.7456,0.375,IR / Narrow-Gap,LIGHT,Semiconductor,P-42m,111,9
NaZn(AsS)2_id659_Final_E-3.75.cif,NaZn(AsS)2,-3.7453,1.485,Solar / Visible,LIGHT,Semiconductor,I4_122,98,24
SeS_id1874_Final_E-3.74.cif,SeS,-3.7414,1.85,Solar / Visible,LIGHT,Semiconductor,Pbca,61,16
LiGaTe4PS2_id4542_Final_E-3.74.cif,LiGaTe4PS2,-3.7397,1.431,Solar / Visible,LIGHT,Semiconductor,Pcca,54,36
Mg2CdS4_id400_Final_E-3.74.cif,Mg2CdS4,-3.737,2.306,Wide-Gap Power/LED,LIGHT,Semiconductor,P-1,2,28
TeS_id1869_Final_E-3.73.cif,TeS,-3.7337,0.73,IR / Narrow-Gap,LIGHT,Semiconductor,Pbca,61,16
Sn2Se19S2_id1305_Final_E-3.73.cif,Sn2Se19S2,-3.731,0.654,IR / Narrow-Gap,LIGHT,Semiconductor,Pba2,32,46
LiSe_id3860_Final_E-3.73.cif,LiSe,-3.7295,0.49,IR / Narrow-Gap,LIGHT,Semiconductor,P4_32_12,96,8
LiSe_id1243_Final_E-3.73.cif,LiSe,-3.7281,0.739,IR / Narrow-Gap,LIGHT,Semiconductor,I-42d,122,16
Li4TeSeS_id4588_Final_E-3.72.cif,Li4TeSeS,-3.723,0.648,IR / Narrow-Gap,LIGHT,Semiconductor,Aea2,41,56
KS_id1087_Final_E-3.72.cif,KS,-3.7219,1.621,Solar / Visible,LIGHT,Semiconductor,Pnma,62,24
Be4Sb3_id4500_Final_E-3.72.cif,Be4Sb3,-3.7194,0.296,IR / Narrow-Gap,LIGHT,Semiconductor,I-43d,220,28
Mg3Zn4In2GaTe4(S4N)2_id3685_Final_E-3.72.cif,Mg3Zn4In2GaTe4(S4N)2,-3.716,1.45,Solar / Visible,LIGHT,Semiconductor,C2,5,48
CaSi_id3851_Final_E-3.72.cif,CaSi,-3.716,0.469,IR / Narrow-Gap,LIGHT,Semiconductor,P6_3/mmc,194,8
K4Li3O4_id2903_Final_E-3.71.cif,K4Li3O4,-3.7083,1.827,Solar / Visible,LIGHT,Semiconductor,Pm-3n,223,22
MgInSn(TeSe)4_id4192_Final_E-3.71.cif,MgInSn(TeSe)4,-3.707,0.39,IR / Narrow-Gap,LIGHT,Semiconductor,C2,5,22
Al4InTe4_id4628_Final_E-3.71.cif,Al4InTe4,-3.7054,0.066,IR / Narrow-Gap,LIGHT,Semiconductor,P-42m,111,9
Ga2Te2As_id2641_Final_E-3.69.cif,Ga2Te2As,-3.6853,1.134,Solar / Visible,LIGHT,Semiconductor,P3_221,154,15
CaZnCd2O2_id4378_Final_E-3.68.cif,CaZnCd2O2,-3.6845,1.206,Solar / Visible,LIGHT,Semiconductor,P4_2/mmc,131,12
K3NaLi4Zn4P(S2O)2_id4754_Final_E-3.68.cif,K3NaLi4Zn4P(S2O)2,-3.6787,2.219,Wide-Gap Power/LED,LIGHT,Semiconductor,C2,5,38
SrLi2(GaSi2)2_id4388_Final_E-3.67.cif,SrLi2(GaSi2)2,-3.672,0.616,IR / Narrow-Gap,LIGHT,Semiconductor,Amm2,38,18
KZn2InS4_id4648_Final_E-3.67.cif,KZn2InS4,-3.6661,1.976,Solar / Visible,LIGHT,Semiconductor,I-42d,122,32
SrLiMg7AlSiTePS3O_id4565_Final_E-3.67.cif,SrLiMg7AlSiTePS3O,-3.6654,1.495,Solar / Visible,LIGHT,Semiconductor,P2_1,4,34
SrLi2PO_id1483_Final_E-3.66.cif,SrLi2PO,-3.6579,0.84,IR / Narrow-Gap,LIGHT,Semiconductor,P4_2/mmc,131,10
Mg2SeS2_id4108_Final_E-3.65.cif,Mg2SeS2,-3.6541,2.256,Wide-Gap Power/LED,LIGHT,Semiconductor,Pn-3m,224,10
KNaO_id4708_Final_E-3.65.cif,KNaO,-3.6531,1.361,Solar / Visible,LIGHT,Semiconductor,C2,5,12
Sn(Te2Se)2_id3160_Final_E-3.65.cif,Sn(Te2Se)2,-3.6528,0.814,IR / Narrow-Gap,LIGHT,Semiconductor,I-42d,122,28
AlCd(GeTe2)2_id4994_Final_E-3.64.cif,AlCd(GeTe2)2,-3.6359,0.842,IR / Narrow-Gap,LIGHT,Semiconductor,P1,1,32
K2ZnSi2TeAs4_id1839_Final_E-3.64.cif,K2ZnSi2TeAs4,-3.6353,0.084,IR / Narrow-Gap,LIGHT,Semiconductor,I4_1/a,88,40
Sr4(CaS)3_id379_Final_E-3.63.cif,Sr4(CaS)3,-3.6327,1.435,Solar / Visible,LIGHT,Semiconductor,I-43d,220,40
Be2Sb_id1658_Final_E-3.62.cif,Be2Sb,-3.6194,0.595,IR / Narrow-Gap,LIGHT,Semiconductor,Pbcn,60,12
Se2S_id1830_Final_E-3.61.cif,Se2S,-3.6106,1.347,Solar / Visible,LIGHT,Semiconductor,Pbcn,60,12
K6Li6PO6_id442_Final_E-3.60.cif,K6Li6PO6,-3.6027,1.491,Solar / Visible,LIGHT,Semiconductor,Pm-3,200,19
CdTeSeS2_id3913_Final_E-3.57.cif,CdTeSeS2,-3.572,1.431,Solar / Visible,LIGHT,Semiconductor,P622,177,30
Be2ZnTe4_id3972_Final_E-3.57.cif,Be2ZnTe4,-3.5707,1.604,Solar / Visible,LIGHT,Semiconductor,P-42m,111,7
K3Na2Li2O3_id4160_Final_E-3.57.cif,K3Na2Li2O3,-3.5682,2.848,Wide-Gap Power/LED,LIGHT,Semiconductor,P1,1,40
NaTeSe3_id1530_Final_E-3.57.cif,NaTeSe3,-3.5656,0.916,IR / Narrow-Gap,LIGHT,Semiconductor,Cc,9,20
Li2ZnSe4_id2608_Final_E-3.56.cif,Li2ZnSe4,-3.5557,0.29,IR / Narrow-Gap,LIGHT,Semiconductor,Pnma,62,28
Cd3Ga4Sn(TeS)4_id3222_Final_E-3.56.cif,Cd3Ga4Sn(TeS)4,-3.5552,0.522,IR / Narrow-Gap,LIGHT,Semiconductor,C2,5,32
KSnSbTe_id4966_Final_E-3.55.cif,KSnSbTe,-3.5545,0.057,IR / Narrow-Gap,LIGHT,Semiconductor,Pcc2,27,16
K2ZnS5O2_id4400_Final_E-3.55.cif,K2ZnS5O2,-3.5544,0.348,IR / Narrow-Gap,LIGHT,Semiconductor,Pc,7,20
Se_id2574_Final_E-3.54.cif,Se,-3.5401,1.249,Solar / Visible,LIGHT,Semiconductor,C2,5,8
Se_id2999_Final_E-3.54.cif,Se,-3.5387,0.591,IR / Narrow-Gap,LIGHT,Semiconductor,Pbca,61,16
MgCdTeSe6_id3880_Final_E-3.54.cif,MgCdTeSe6,-3.5357,0.411,IR / Narrow-Gap,LIGHT,Semiconductor,P-31c,163,18
Te4PSe_id3125_Final_E-3.53.cif,Te4PSe,-3.5344,0.682,IR / Narrow-Gap,LIGHT,Semiconductor,Pm,6,6
KLi7B6Sb_id3352_Final_E-3.53.cif,KLi7B6Sb,-3.5286,2.023,Solar / Visible,LIGHT,Semiconductor,P312,149,15
ZnGa2SiTe4_id4533_Final_E-3.53.cif,ZnGa2SiTe4,-3.5284,0.982,IR / Narrow-Gap,LIGHT,Semiconductor,I-42m,121,16
K2O_id1577_Final_E-3.52.cif,K2O,-3.5179,1.065,Solar / Visible,LIGHT,Semiconductor,P-1,2,12
